fecha,NEE_F2,system:index,EVI,LAI,LST,NDVI,NDWI,Pol_moisture,RAD_topo,SAVI,SWC_db,SWC_norm,VV_VH_ratio,lat,lon,system_time_start,.geo,fecha_str,temporada
2022-07-24,-0.17210957860656,20220717T143729_20220717T145117_T19JBG,1.138796646227571,-5.765991390383533,15.819441459613373,0.1065871821503449,-0.3034269185903936,0.220542413415148,19.23623747868967,0.1598619179949194,-6.011813623353413,0.4994953927384158,0.6697775890755038,-30.660131765964135,-71.66429952044071,1658069489480.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220717,3.0
2022-07-25,0.33179853797352,20220717T143729_20220717T145117_T19JBG,1.138796646227571,-5.765991390383533,15.819441459613373,0.1065871821503449,-0.3034269185903936,0.220542413415148,19.23623747868967,0.1598619179949194,-6.011813623353413,0.4994953927384158,0.6697775890755038,-30.660131765964135,-71.66429952044071,1658069489480.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220717,3.0
2022-07-26,1.3436676960436795,20220717T143729_20220717T145117_T19JBG,1.138796646227571,-5.765991390383533,15.819441459613373,0.1065871821503449,-0.3034269185903936,0.220542413415148,19.23623747868967,0.1598619179949194,-6.011813623353413,0.4994953927384158,0.6697775890755038,-30.660131765964135,-71.66429952044071,1658069489480.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220717,3.0
2022-07-27,1.08884587176,20220804T144741_20220804T145656_T19JBG,1.8651889807365456,-5.645392897124309,,0.1586846582745283,-0.3129085548142238,0.2706527009565534,21.728361243212447,0.2379999101806379,-5.395390688825874,0.5684617526286314,0.7106995934522891,-30.660131765964135,-71.66429952044071,1659625290506.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220804,3.0
2022-07-28,0.4267384538076,20220804T144741_20220804T145656_T19JBG,1.8651889807365456,-5.645392897124309,,0.1586846582745283,-0.3129085548142238,0.2706527009565534,21.728361243212447,0.2379999101806379,-5.395390688825874,0.5684617526286314,0.7106995934522891,-30.660131765964135,-71.66429952044071,1659625290506.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220804,3.0
2022-07-29,1.8109203271992,20220804T144741_20220804T145656_T19JBG,1.8651889807365456,-5.645392897124309,,0.1586846582745283,-0.3129085548142238,0.2706527009565534,21.728361243212447,0.2379999101806379,-5.395390688825874,0.5684617526286314,0.7106995934522891,-30.660131765964135,-71.66429952044071,1659625290506.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220804,3.0
2022-07-30,1.2038200863695998,20220804T144741_20220804T145656_T19JBG,1.8651889807365456,-5.645392897124309,,0.1586846582745283,-0.3129085548142238,0.2706527009565534,21.728361243212447,0.2379999101806379,-5.395390688825874,0.5684617526286314,0.7106995934522891,-30.660131765964135,-71.66429952044071,1659625290506.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220804,3.0
2022-07-31,0.826511511283056,20220804T144741_20220804T145656_T19JBG,1.8651889807365456,-5.645392897124309,,0.1586846582745283,-0.3129085548142238,0.2706527009565534,21.728361243212447,0.2379999101806379,-5.395390688825874,0.5684617526286314,0.7106995934522891,-30.660131765964135,-71.66429952044071,1659625290506.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220804,3.0
2022-08-01,1.14231579966,20220804T144741_20220804T145656_T19JBG,1.8651889807365456,-5.645392897124309,,0.1586846582745283,-0.3129085548142238,0.2706527009565534,21.728361243212447,0.2379999101806379,-5.395390688825874,0.5684617526286314,0.7106995934522891,-30.660131765964135,-71.66429952044071,1659625290506.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220804,3.0
2022-08-02,0.493239341196,20220804T144741_20220804T145656_T19JBG,1.8651889807365456,-5.645392897124309,,0.1586846582745283,-0.3129085548142238,0.2706527009565534,21.728361243212447,0.2379999101806379,-5.395390688825874,0.5684617526286314,0.7106995934522891,-30.660131765964135,-71.66429952044071,1659625290506.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220804,3.0
2022-08-03,0.85898134957248,20220804T144741_20220804T145656_T19JBG,1.8651889807365456,-5.645392897124309,,0.1586846582745283,-0.3129085548142238,0.2706527009565534,21.728361243212447,0.2379999101806379,-5.395390688825874,0.5684617526286314,0.7106995934522891,-30.660131765964135,-71.66429952044071,1659625290506.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220804,3.0
2022-08-04,-0.4648746090456001,20220804T144741_20220804T145656_T19JBG,1.8651889807365456,-5.645392897124309,,0.1586846582745283,-0.3129085548142238,0.2706527009565534,21.728361243212447,0.2379999101806379,-5.395390688825874,0.5684617526286314,0.7106995934522891,-30.660131765964135,-71.66429952044071,1659625290506.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220804,3.0
2022-08-05,-1.211965563312,20220804T144741_20220804T145656_T19JBG,1.8651889807365456,-5.645392897124309,,0.1586846582745283,-0.3129085548142238,0.2706527009565534,21.728361243212447,0.2379999101806379,-5.395390688825874,0.5684617526286314,0.7106995934522891,-30.660131765964135,-71.66429952044071,1659625290506.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220804,3.0
2022-08-06,0.7774191488916,20220804T144741_20220804T145656_T19JBG,1.8651889807365456,-5.645392897124309,,0.1586846582745283,-0.3129085548142238,0.2706527009565534,21.728361243212447,0.2379999101806379,-5.395390688825874,0.5684617526286314,0.7106995934522891,-30.660131765964135,-71.66429952044071,1659625290506.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220804,3.0
2022-08-07,1.6163972658647998,20220804T144741_20220804T145656_T19JBG,1.8651889807365456,-5.645392897124309,,0.1586846582745283,-0.3129085548142238,0.2706527009565534,21.728361243212447,0.2379999101806379,-5.395390688825874,0.5684617526286314,0.7106995934522891,-30.660131765964135,-71.66429952044071,1659625290506.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220804,3.0
2022-08-08,-0.26579953848672,20220804T144741_20220804T145656_T19JBG,1.8651889807365456,-5.645392897124309,,0.1586846582745283,-0.3129085548142238,0.2706527009565534,21.728361243212447,0.2379999101806379,-5.395390688825874,0.5684617526286314,0.7106995934522891,-30.660131765964135,-71.66429952044071,1659625290506.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220804,3.0
2022-08-09,-0.6027921611352,20220804T144741_20220804T145656_T19JBG,1.8651889807365456,-5.645392897124309,,0.1586846582745283,-0.3129085548142238,0.2706527009565534,21.728361243212447,0.2379999101806379,-5.395390688825874,0.5684617526286314,0.7106995934522891,-30.660131765964135,-71.66429952044071,1659625290506.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220804,3.0
2022-08-10,0.4344788532167998,20220804T144741_20220804T145656_T19JBG,1.8651889807365456,-5.645392897124309,,0.1586846582745283,-0.3129085548142238,0.2706527009565534,21.728361243212447,0.2379999101806379,-5.395390688825874,0.5684617526286314,0.7106995934522891,-30.660131765964135,-71.66429952044071,1659625290506.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220804,3.0
2022-08-11,0.4407184365767999,20220816T143729_20220816T144912_T19JBG,-2.179390892510209,-5.520187202951592,23.502705145976435,0.2086667119193842,-0.2907118434817011,0.2936586095779691,23.94878361920876,0.3129667754849872,-5.201241930338124,0.5952849156166559,0.7190391884945856,-30.660131765964135,-71.66429952044071,1660661486654.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220816,3.0
2022-08-12,-0.3158739998424,20220816T143729_20220816T144912_T19JBG,-2.179390892510209,-5.520187202951592,23.502705145976435,0.2086667119193842,-0.2907118434817011,0.2936586095779691,23.94878361920876,0.3129667754849872,-5.201241930338124,0.5952849156166559,0.7190391884945856,-30.660131765964135,-71.66429952044071,1660661486654.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220816,3.0
2022-08-13,0.05550641796384,20220816T143729_20220816T144912_T19JBG,-2.179390892510209,-5.520187202951592,23.502705145976435,0.2086667119193842,-0.2907118434817011,0.2936586095779691,23.94878361920876,0.3129667754849872,-5.201241930338124,0.5952849156166559,0.7190391884945856,-30.660131765964135,-71.66429952044071,1660661486654.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220816,3.0
2022-08-14,0.550070773473456,20220816T143729_20220816T144912_T19JBG,-2.179390892510209,-5.520187202951592,23.502705145976435,0.2086667119193842,-0.2907118434817011,0.2936586095779691,23.94878361920876,0.3129667754849872,-5.201241930338124,0.5952849156166559,0.7190391884945856,-30.660131765964135,-71.66429952044071,1660661486654.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220816,3.0
2022-08-15,0.4324893881760001,20220816T143729_20220816T144912_T19JBG,-2.179390892510209,-5.520187202951592,23.502705145976435,0.2086667119193842,-0.2907118434817011,0.2936586095779691,23.94878361920876,0.3129667754849872,-5.201241930338124,0.5952849156166559,0.7190391884945856,-30.660131765964135,-71.66429952044071,1660661486654.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220816,3.0
2022-08-16,-0.5039506163016,20220816T143729_20220816T144912_T19JBG,-2.179390892510209,-5.520187202951592,23.502705145976435,0.2086667119193842,-0.2907118434817011,0.2936586095779691,23.94878361920876,0.3129667754849872,-5.201241930338124,0.5952849156166559,0.7190391884945856,-30.660131765964135,-71.66429952044071,1660661486654.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220816,3.0
2022-08-17,-1.9009083701808,20220816T143729_20220816T144912_T19JBG,-2.179390892510209,-5.520187202951592,23.502705145976435,0.2086667119193842,-0.2907118434817011,0.2936586095779691,23.94878361920876,0.3129667754849872,-5.201241930338124,0.5952849156166559,0.7190391884945856,-30.660131765964135,-71.66429952044071,1660661486654.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220816,3.0
2022-08-18,0.2625286582799999,20220816T143729_20220816T144912_T19JBG,-2.179390892510209,-5.520187202951592,23.502705145976435,0.2086667119193842,-0.2907118434817011,0.2936586095779691,23.94878361920876,0.3129667754849872,-5.201241930338124,0.5952849156166559,0.7190391884945856,-30.660131765964135,-71.66429952044071,1660661486654.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220816,3.0
2022-08-19,0.8837277077383199,20220816T143729_20220816T144912_T19JBG,-2.179390892510209,-5.520187202951592,23.502705145976435,0.2086667119193842,-0.2907118434817011,0.2936586095779691,23.94878361920876,0.3129667754849872,-5.201241930338124,0.5952849156166559,0.7190391884945856,-30.660131765964135,-71.66429952044071,1660661486654.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220816,3.0
2022-08-20,0.57336935344272,20220816T143729_20220816T144912_T19JBG,-2.179390892510209,-5.520187202951592,23.502705145976435,0.2086667119193842,-0.2907118434817011,0.2936586095779691,23.94878361920876,0.3129667754849872,-5.201241930338124,0.5952849156166559,0.7190391884945856,-30.660131765964135,-71.66429952044071,1660661486654.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220816,3.0
2022-08-21,0.599645386044,20220816T143729_20220816T144912_T19JBG,-2.179390892510209,-5.520187202951592,23.502705145976435,0.2086667119193842,-0.2907118434817011,0.2936586095779691,23.94878361920876,0.3129667754849872,-5.201241930338124,0.5952849156166559,0.7190391884945856,-30.660131765964135,-71.66429952044071,1660661486654.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220816,3.0
2022-08-22,0.8269479457811999,20220816T143729_20220816T144912_T19JBG,-2.179390892510209,-5.520187202951592,23.502705145976435,0.2086667119193842,-0.2907118434817011,0.2936586095779691,23.94878361920876,0.3129667754849872,-5.201241930338124,0.5952849156166559,0.7190391884945856,-30.660131765964135,-71.66429952044071,1660661486654.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220816,3.0
2022-08-23,0.9821820347568,20220816T143729_20220816T144912_T19JBG,-2.179390892510209,-5.520187202951592,23.502705145976435,0.2086667119193842,-0.2907118434817011,0.2936586095779691,23.94878361920876,0.3129667754849872,-5.201241930338124,0.5952849156166559,0.7190391884945856,-30.660131765964135,-71.66429952044071,1660661486654.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220816,3.0
2022-08-24,1.121889718188,20220816T143729_20220816T144912_T19JBG,-2.179390892510209,-5.520187202951592,23.502705145976435,0.2086667119193842,-0.2907118434817011,0.2936586095779691,23.94878361920876,0.3129667754849872,-5.201241930338124,0.5952849156166559,0.7190391884945856,-30.660131765964135,-71.66429952044071,1660661486654.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220816,3.0
2022-08-25,1.1290391730144,20220816T143729_20220816T144912_T19JBG,-2.179390892510209,-5.520187202951592,23.502705145976435,0.2086667119193842,-0.2907118434817011,0.2936586095779691,23.94878361920876,0.3129667754849872,-5.201241930338124,0.5952849156166559,0.7190391884945856,-30.660131765964135,-71.66429952044071,1660661486654.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220816,3.0
2022-08-26,1.1918349272556,20220816T143729_20220816T144912_T19JBG,-2.179390892510209,-5.520187202951592,23.502705145976435,0.2086667119193842,-0.2907118434817011,0.2936586095779691,23.94878361920876,0.3129667754849872,-5.201241930338124,0.5952849156166559,0.7190391884945856,-30.660131765964135,-71.66429952044071,1660661486654.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220816,3.0
2022-08-27,-0.5837310447156001,,,,,,,,,,,,,,,,,,
2022-08-28,0.4701242599127998,,,,,,,,,,,,,,,,,,
2022-08-29,-0.43361698787352,,,,,,,,,,,,,,,,,,
2022-08-30,0.0288158446187998,,,,,,,,,,,,,,,,,,
2022-08-31,-0.1053841249908,,,,,,,,,,,,,,,,,,
2022-09-01,-1.3115587067675998,,,,,,,,,,,,,,,,,,
2022-09-02,-0.9903559318344,,,,,,,,,,,,,,,,,,
2022-09-03,0.6139266679346399,,,,,,,,,,,,,,,,,,
2022-09-04,-0.5913696269736001,,,,,,,,,,,,,,,,,,
2022-09-05,-0.65208753697032,,,,,,,,,,,,,,,,,,
2022-09-06,-1.752240157362,,,,,,,,,,,,,,,,,,
2022-09-07,0.3889054129463999,,,,,,,,,,,,,,,,,,
2022-09-08,-0.9024270957986398,20220918T144729_20220918T145244_T19JBG,-3.506030010448896,-5.559513662416111,25.3904196554806,0.192774079842851,-0.1069136395020881,0.2226942127718342,31.25600380119706,0.2891313811212476,-5.953091051888242,0.5037473109890239,0.6834258889296008,-30.660131765964135,-71.66429952044071,1663513281292.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220918,3.0
2022-09-09,-0.8170653915792001,20220918T144729_20220918T145244_T19JBG,-3.506030010448896,-5.559513662416111,25.3904196554806,0.192774079842851,-0.1069136395020881,0.2226942127718342,31.25600380119706,0.2891313811212476,-5.953091051888242,0.5037473109890239,0.6834258889296008,-30.660131765964135,-71.66429952044071,1663513281292.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220918,3.0
2022-09-10,2.4484765700484,20220918T144729_20220918T145244_T19JBG,-3.506030010448896,-5.559513662416111,25.3904196554806,0.192774079842851,-0.1069136395020881,0.2226942127718342,31.25600380119706,0.2891313811212476,-5.953091051888242,0.5037473109890239,0.6834258889296008,-30.660131765964135,-71.66429952044071,1663513281292.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220918,3.0
2022-09-11,-0.2588820269184001,20220918T144729_20220918T145244_T19JBG,-3.506030010448896,-5.559513662416111,25.3904196554806,0.192774079842851,-0.1069136395020881,0.2226942127718342,31.25600380119706,0.2891313811212476,-5.953091051888242,0.5037473109890239,0.6834258889296008,-30.660131765964135,-71.66429952044071,1663513281292.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220918,3.0
2022-09-12,-3.2717696250816,20220918T144729_20220918T145244_T19JBG,-3.506030010448896,-5.559513662416111,25.3904196554806,0.192774079842851,-0.1069136395020881,0.2226942127718342,31.25600380119706,0.2891313811212476,-5.953091051888242,0.5037473109890239,0.6834258889296008,-30.660131765964135,-71.66429952044071,1663513281292.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220918,3.0
2022-09-13,-2.1482096092848,20220918T144729_20220918T145244_T19JBG,-3.506030010448896,-5.559513662416111,25.3904196554806,0.192774079842851,-0.1069136395020881,0.2226942127718342,31.25600380119706,0.2891313811212476,-5.953091051888242,0.5037473109890239,0.6834258889296008,-30.660131765964135,-71.66429952044071,1663513281292.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220918,3.0
2022-09-14,-0.23919496700184,20220918T144729_20220918T145244_T19JBG,-3.506030010448896,-5.559513662416111,25.3904196554806,0.192774079842851,-0.1069136395020881,0.2226942127718342,31.25600380119706,0.2891313811212476,-5.953091051888242,0.5037473109890239,0.6834258889296008,-30.660131765964135,-71.66429952044071,1663513281292.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220918,3.0
2022-09-15,0.1476776815372799,20220918T144729_20220918T145244_T19JBG,-3.506030010448896,-5.559513662416111,25.3904196554806,0.192774079842851,-0.1069136395020881,0.2226942127718342,31.25600380119706,0.2891313811212476,-5.953091051888242,0.5037473109890239,0.6834258889296008,-30.660131765964135,-71.66429952044071,1663513281292.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220918,3.0
2022-09-16,-0.2613797599132801,20220918T144729_20220918T145244_T19JBG,-3.506030010448896,-5.559513662416111,25.3904196554806,0.192774079842851,-0.1069136395020881,0.2226942127718342,31.25600380119706,0.2891313811212476,-5.953091051888242,0.5037473109890239,0.6834258889296008,-30.660131765964135,-71.66429952044071,1663513281292.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220918,3.0
2022-09-17,0.62907185905776,20220918T144729_20220918T145244_T19JBG,-3.506030010448896,-5.559513662416111,25.3904196554806,0.192774079842851,-0.1069136395020881,0.2226942127718342,31.25600380119706,0.2891313811212476,-5.953091051888242,0.5037473109890239,0.6834258889296008,-30.660131765964135,-71.66429952044071,1663513281292.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220918,3.0
2022-09-18,-3.083419672848,20220918T144729_20220918T145244_T19JBG,-3.506030010448896,-5.559513662416111,25.3904196554806,0.192774079842851,-0.1069136395020881,0.2226942127718342,31.25600380119706,0.2891313811212476,-5.953091051888242,0.5037473109890239,0.6834258889296008,-30.660131765964135,-71.66429952044071,1663513281292.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220918,3.0
2022-09-19,-3.46632100580016,20220918T144729_20220918T145244_T19JBG,-3.506030010448896,-5.559513662416111,25.3904196554806,0.192774079842851,-0.1069136395020881,0.2226942127718342,31.25600380119706,0.2891313811212476,-5.953091051888242,0.5037473109890239,0.6834258889296008,-30.660131765964135,-71.66429952044071,1663513281292.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220918,3.0
2022-09-20,-3.3273719716932,20220918T144729_20220918T145244_T19JBG,-3.506030010448896,-5.559513662416111,25.3904196554806,0.192774079842851,-0.1069136395020881,0.2226942127718342,31.25600380119706,0.2891313811212476,-5.953091051888242,0.5037473109890239,0.6834258889296008,-30.660131765964135,-71.66429952044071,1663513281292.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220918,3.0
2022-09-21,-2.3221361333736,20220918T144729_20220918T145244_T19JBG,-3.506030010448896,-5.559513662416111,25.3904196554806,0.192774079842851,-0.1069136395020881,0.2226942127718342,31.25600380119706,0.2891313811212476,-5.953091051888242,0.5037473109890239,0.6834258889296008,-30.660131765964135,-71.66429952044071,1663513281292.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220918,3.0
2022-09-22,-0.4636239120907199,20220918T144729_20220918T145244_T19JBG,-3.506030010448896,-5.559513662416111,25.3904196554806,0.192774079842851,-0.1069136395020881,0.2226942127718342,31.25600380119706,0.2891313811212476,-5.953091051888242,0.5037473109890239,0.6834258889296008,-30.660131765964135,-71.66429952044071,1663513281292.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220918,3.0
2022-09-23,-2.2332674510244,20220918T144729_20220918T145244_T19JBG,-3.506030010448896,-5.559513662416111,25.3904196554806,0.192774079842851,-0.1069136395020881,0.2226942127718342,31.25600380119706,0.2891313811212476,-5.953091051888242,0.5037473109890239,0.6834258889296008,-30.660131765964135,-71.66429952044071,1663513281292.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220918,3.0
2022-09-24,-1.672114930151184,20220918T144729_20220918T145244_T19JBG,-3.506030010448896,-5.559513662416111,25.3904196554806,0.192774079842851,-0.1069136395020881,0.2226942127718342,31.25600380119706,0.2891313811212476,-5.953091051888242,0.5037473109890239,0.6834258889296008,-30.660131765964135,-71.66429952044071,1663513281292.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220918,3.0
2022-09-25,-2.48881287620232,20220918T144729_20220918T145244_T19JBG,-3.506030010448896,-5.559513662416111,25.3904196554806,0.192774079842851,-0.1069136395020881,0.2226942127718342,31.25600380119706,0.2891313811212476,-5.953091051888242,0.5037473109890239,0.6834258889296008,-30.660131765964135,-71.66429952044071,1663513281292.0,"{""type"":""MultiPoint"",""coordinates"":[]}",20220918,3.0
